<pre>** 
			SELECT * FROM
            	(SELECT *  FROM `e107_repeater`
				   ) as tmp
				left join `e107_repeater_band` on tmp.repeater_band_fk=repeater_band_id
				left join `e107_repeater_channel` on tmp.repeater_channel_fk=repeater_channelID
				left join `e107_repeater_type` on tmp.repeater_type_fk=repeater_type_id
				left join `e107_repeater_region` on tmp.repeater_region_fk=repeater_region_id
				left join `e107_repeater_ctcss` on tmp.repeater_ctcss_fk=repeater_ctcss_id
				left join `e107_repeater_status` on tmp.repeater_status_fk=repeater_status_id
				 WHERE repeater_id > 0 
				 ORDER BY repeater_callsign
				 </pre><br />
#,Freq,Mode,Shift,Offset,"TX Freq",Enc/Dec,Tone,Code,Show,Name,Power,Scan,Clk,Step,Scan2,Scan3,Scan4,Scan5,Scan6,Description,"BANK 1","BANK 2","BANK 3","BANK 4","BANK 5","BANK 6","BANK 7","BANK 8","BANK 9",BANK10,BANK11,BANK12,BANK13,BANK14,BANK15,BANK16,BANK17,BANK18,BANK19,BANK20,BANK21,BANK22,BANK23,BANK24,PRFRQ,SMSQL,RXATT,ELL,Masked,Internet,DCSinv
277,"434.6500 ",FM,Minus,0,"433.0500 ",OFF,110.9,023,,GB3UL,HIGH,,OFF,"12.5 K",,,,,,", BELFAST  N.I., , IO74CO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
278,"51.2400 ",FM,Minus,0,"50.7400 ",OFF,77.0,023,,GB3UM,HIGH,,OFF,"12.5 K",,,,,,", MARKFIELD  LEICESTER, , IO92IQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
279,"438.4250 ",FM,Minus,0,"430.8250 ",OFF,110.9,023,,GB3UO,HIGH,,OFF,"12.5 K",,,,,,", CHIRK, , IO82LW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
280,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,103.5,023,,GB3US,HIGH,,OFF,"12.5 K",,,,,,", SHEFFIELD, , IO93GJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
281,"145.1000 ",FM,Minus,0,"145.7000 ",OFF,118.8,023,,GB3VA,HIGH,,OFF,"12.5 K",,,,,,", BRILL, , IO91LT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
282,"434.7000 ",FM,Minus,0,"433.1000 ",OFF,77.0,023,,GB3VE,HIGH,,OFF,"12.5 K",,,,,,", DUFTON, , IO84SQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
283,"434.9250 ",FM,Minus,0,"433.3250 ",OFF,82.5,023,,GB3VH,HIGH,,OFF,"12.5 K",,,,,,", WELWYN G CITY, , IO91VT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
284,"51.3600 ",FM,Minus,0,"50.8600 ",OFF,67.0,023,,GB3VI,HIGH,,OFF,"12.5 K",,,,,,", BIRMINGHAM, , IO92BJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
285,"145.0125 ",FM,Minus,0,"145.6125 ",OFF,103.5,023,,GB3VM,HIGH,,OFF,"12.5 K",,,,,,", LUDLOW, , IO82PH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
286,"438.5250 ",FM,Minus,0,"430.9250 ",OFF,103.5,023,,GB3VN,HIGH,,OFF,"12.5 K",,,,,,", LUDLOW, , IO82QI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
287,"434.6750 ",FM,Minus,0,"433.0750 ",OFF,94.8,023,,GB3VS,HIGH,,OFF,"12.5 K",,,,,,", TAUNTON, , IO80LX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
288,"145.1250 ",FM,Minus,0,"145.7250 ",OFF,103.5,023,,GB3VT,HIGH,,OFF,"12.5 K",,,,,,", STOKE ON TRENT, , IO83WA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
289,"145.0000 ",FM,Minus,0,"145.6000 ",OFF,94.8,023,,GB3VW,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02QP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
290,"438.4750 ",FM,Minus,0,"430.8750 ",OFF,103.5,023,,GB3WA,HIGH,,OFF,"12.5 K",,,,,,", DALRY, , IO75OR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
291,"434.9000 ",FM,Minus,0,"433.3000 ",OFF,94.8,023,,GB3WB,HIGH,,OFF,"12.5 K",,,,,,", WESTON-S-MARE, , IO81MH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
292,"1,291.3750 ",FM,Minus,0,"1,297.3750 ",OFF,82.5,023,,GB3WC,HIGH,,OFF,"12.5 K",,,,,,", HUDDERSFIELD, , IO93EP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
293,"145.1000 ",FM,Minus,0,"145.7000 ",OFF,77.0,023,,GB3WD,HIGH,,OFF,"12.5 K",,,,,,", PLYMOUTH, , IO70WJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
294,"145.0875 ",FM,Minus,0,"145.6875 ",OFF,94.8,023,,GB3WE,HIGH,,OFF,"12.5 K",,,,,,", WESTON-S-MARE, , IO81MH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
295,"434.9500 ",FM,Minus,0,"433.3500 ",OFF,82.5,023,,GB3WF,HIGH,,OFF,"12.5 K",,,,,,", OTLEY, , IO93DV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
296,"434.7500 ",FM,Minus,0,"433.1500 ",OFF,94.8,023,,GB3WG,HIGH,,OFF,"12.5 K",,,,,,", PORT TALBOT, , IO81CP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
297,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,118.8,023,,GB3WH,HIGH,,OFF,"12.5 K",,,,,,", SWINDON, , IO91EM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
298,"434.9750 ",FM,Minus,0,"433.3750 ",OFF,94.8,023,,GB3WI,HIGH,,OFF,"12.5 K",,,,,,", WISBECH, , JO02CP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
299,"434.7250 ",FM,Minus,0,"433.1250 ",OFF,88.5,023,,GB3WJ,HIGH,,OFF,"12.5 K",,,,,,", SCUNTHORPE, , IO93QN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
300,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,67.0,023,,GB3WK,HIGH,,OFF,"12.5 K",,,,,,", LEAMINGTON SPA, , IO92FH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
301,"438.5500 ",FM,Minus,0,"430.9500 ",OFF,67.0,023,,GB3WL,HIGH,,OFF,"12.5 K",,,,,,", BIRMINGHAM, , IO92BJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
302,"434.6000 ",FM,Minus,0,"433.0000 ",OFF,67.0,023,,GB3WN,HIGH,,OFF,"12.5 K",,,,,,", WOLVERHAMPTON, , IO82XP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
303,"438.5375 ",FM,Minus,0,"430.9375 ",OFF,82.5,023,,GB3WP,HIGH,,OFF,"12.5 K",,,,,,", HYDE, , IO83XL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
304,"145.0000 ",FM,Minus,0,"145.6000 ",OFF,94.8,023,,GB3WR,HIGH,,OFF,"12.5 K",,,,,,", WELLS, , IO81PH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
305,"145.1500 ",FM,Minus,0,"145.7500 ",OFF,88.5,023,,GB3WS,HIGH,,OFF,"12.5 K",,,,,,", CRAWLEY SUSSEX, , IO91WB, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
306,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,110.9,023,,GB3WT,HIGH,,OFF,"12.5 K",,,,,,", OMAGH N.I, , IO64JQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
307,"438.4250 ",FM,Minus,0,"430.8250 ",OFF,118.8,023,,GB3WU,HIGH,,OFF,"12.5 K",,,,,,", WORCESTER, , IO82VE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
308,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,94.8,023,,GB3WW,HIGH,,OFF,"12.5 K",,,,,,", PORT TALBOT, , IO81CP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
309,"50.5200 ",FM,Minus,0,"29.2100 ",OFF,77.0,023,,GB3WX-10,HIGH,,OFF,"12.5 K",,,,,,", MERE WILTSHIRE, , IO81VC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
310,"29.2100 ",FM,Minus,0,"50.5200 ",OFF,77.0,023,,GB3WX-6,HIGH,,OFF,"12.5 K",,,,,,", MERE WILTSHIRE, , IO81VC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
311,"51.3000 ",FM,Minus,0,"50.8000 ",OFF,82.5,023,,GB3WY,HIGH,,OFF,"12.5 K",,,,,,", HUDDERSFIELD, , IO93EP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
312,"51.2300 ",FM,Minus,0,"50.7300 ",OFF,71.9,023,,GB3XD,HIGH,,OFF,"12.5 K",,,,,,", LOUTH, , IO93WH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
313,"438.4875 ",FM,Minus,0,"430.8875 ",OFF,82.5,023,,GB3XL,HIGH,,OFF,"12.5 K",,,,,,", SHIPLEY, , IO93CT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
314,"438.5250 ",FM,Minus,0,"430.9250 ",OFF,71.9,023,,GB3XN,HIGH,,OFF,"12.5 K",,,,,,", WORKSOP, , IO93KI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
315,"145.0875 ",FM,Minus,0,"145.6875 ",OFF,82.5,023,,GB3XP,HIGH,,OFF,"12.5 K",,,,,,", MORDEN, , IO91VJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
316,"434.9250 ",FM,Minus,0,"433.3250 ",OFF,77.0,023,,GB3XX,HIGH,,OFF,"12.5 K",,,,,,", DAVENTRY, , IO92KG, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
317,"145.1500 ",FM,Minus,0,"145.7500 ",OFF,88.5,023,,GB3YC,HIGH,,OFF,"12.5 K",,,,,,", DRIFFIELD, , IO94SC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
318,"434.9500 ",FM,Minus,0,"433.3500 ",OFF,94.8,023,,GB3YL,HIGH,,OFF,"12.5 K",,,,,,", LOWESTOFT, , JO02VL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
319,"434.6500 ",FM,Minus,0,"433.0500 ",OFF,77.0,023,,GB3YS,HIGH,,OFF,"12.5 K",,,,,,", YEOVIL, , IO80QW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
320,"145.1875 ",FM,Minus,0,"145.7875 ",OFF,82.5,023,,GB3YW,HIGH,,OFF,"12.5 K",,,,,,", HUDDERSFIELD, , IO93EP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
321,"145.1375 ",FM,Minus,0,"145.7375 ",OFF,118.8,023,,GB3ZA,HIGH,,OFF,"12.5 K",,,,,,", HEREFORD, , IO82PB, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
322,"438.4250 ",FM,Minus,0,"430.8250 ",OFF,77.0,023,,GB3ZB,HIGH,,OFF,"12.5 K",,,,,,", BRISTOL, , IO81QJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
323,"438.5750 ",FM,Minus,0,"430.9750 ",OFF,103.5,023,,GB3ZI,HIGH,,OFF,"12.5 K",,,,,,", STAFFORD, , IO82WT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
324,"51.3100 ",FM,Minus,0,"50.8100 ",OFF,103.5,023,,GB3ZW,HIGH,,OFF,"12.5 K",,,,,,", NEWTOWN POWYS, , IO82HL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
325,"438.4250 ",FM,Minus,0,"430.8250 ",OFF,88.5,023,,GB3ZX,HIGH,,OFF,"12.5 K",,,,,,", EASTBOURNE, , JO00CT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
326,"51.3000 ",FM,Minus,0,"50.8000 ",OFF,77.0,023,,GB3ZY,HIGH,,OFF,"12.5 K",,,,,,", BRISTOL, , IO81QJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
327,"434.8000 ",FM,Minus,0,"433.2000 ",OFF,77.0,023,,GB40PY,HIGH,,OFF,"12.5 K",,,,,,", CAMBRIDGE, , JO02AF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
328,"430.6750 ",FM,Minus,0,"439.6750 ",OFF,,023,,GB7AA,HIGH,,OFF,"12.5 K",,,,,,", BRISTOL, , IO81RO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
329,"430.9125 ",FM,Minus,0,"439.9125 ",OFF,,023,,GB7AD,HIGH,,OFF,"12.5 K",,,,,,", BRISTOL, , IO81RO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
330,"430.7000 ",FM,Minus,0,"439.7000 ",OFF,,023,,GB7AU,HIGH,,OFF,"12.5 K",,,,,,", AMERSHAM, , IO91QP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
331,"430.4375 ",FM,Minus,0,"439.4375 ",OFF,,023,,GB7AV,HIGH,,OFF,"12.5 K",,,,,,", AYLESBURY, , IO91OT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
332,"430.4500 ",FM,Minus,0,"439.4500 ",OFF,,023,,GB7BD,HIGH,,OFF,"12.5 K",,,,,,", BRISTOL, , IO81PJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
333,"430.6625 ",FM,Minus,0,"439.6625 ",OFF,,023,,GB7BE,HIGH,,OFF,"12.5 K",,,,,,", BECCLES, , JO02TK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
334,"430.5750 ",FM,Minus,0,"439.5750 ",OFF,,023,,GB7BH,HIGH,,OFF,"12.5 K",,,,,,", BRIGHTON, , IO90WU, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
335,"430.4000 ",FM,Minus,0,"439.4000 ",OFF,,023,,GB7BM,HIGH,,OFF,"12.5 K",,,,,,", BIRMINGHAM, , IO92BL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
336,"430.4500 ",FM,Minus,0,"439.4500 ",OFF,,023,,GB7BP,HIGH,,OFF,"12.5 K",,,,,,", MILTON KEYNES, , IO91PX, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
337,"430.1625 ",FM,Minus,0,"439.1625 ",OFF,,023,,GB7BS,HIGH,,OFF,"12.5 K",,,,,,", BRISTOL CITY, , IO81TK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
338,"430.4375 ",FM,Minus,0,"439.4375 ",OFF,,023,,GB7BX,HIGH,,OFF,"12.5 K",,,,,,", MUCH WENLOCK, , IO82QN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
339,"430.7000 ",FM,Minus,0,"439.7000 ",OFF,,023,,GB7CD,HIGH,,OFF,"12.5 K",,,,,,", CARDIFF, , IO81JL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
340,"430.5125 ",FM,Minus,0,"439.5125 ",OFF,,023,,GB7CF,HIGH,,OFF,"12.5 K",,,,,,", FOLKESTONE , , JO01OC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
341,"430.4750 ",FM,Minus,0,"439.4750 ",OFF,,023,,GB7CH,HIGH,,OFF,"12.5 K",,,,,,", LOUTH, , IO93WH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
342,"145.1000 ",FM,Minus,0,"145.7000 ",OFF,71.9,023,,GB7CM,HIGH,,OFF,"12.5 K",,,,,,", WIMBOURNE, , IO80XS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
343,"145.0375 ",FM,Minus,0,"145.6375 ",OFF,,023,,GB7CT,HIGH,,OFF,"12.5 K",,,,,,", TRING, , IO91PS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
344,"430.4000 ",FM,Minus,0,"439.4000 ",OFF,,023,,GB7CW,HIGH,,OFF,"12.5 K",,,,,,", BRIDGEND, , IO81EN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
345,"430.6625 ",FM,Minus,0,"439.6625 ",OFF,,023,,GB7DB,HIGH,,OFF,"12.5 K",,,,,,", AMPTHILL, , IO92RA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
346,"430.4875 ",FM,Minus,0,"439.4875 ",OFF,,023,,GB7DC,HIGH,,OFF,"12.5 K",,,,,,", DERBY, , IO92GW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
347,"430.6625 ",FM,Minus,0,"439.6625 ",OFF,,023,,GB7DD,HIGH,,OFF,"12.5 K",,,,,,", DUNDEE, , IO86NL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
348,"430.6000 ",FM,Minus,0,"439.6000 ",OFF,,023,,GB7DE-B,HIGH,,OFF,"12.5 K",,,,,,", UPPER LARGO, , IO86NF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
349,"145.0375 ",FM,Minus,0,"145.6375 ",OFF,,023,,GB7DE-C,HIGH,,OFF,"12.5 K",,,,,,", UPPER LARGO, , IO86NF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
350,"430.5375 ",FM,Minus,0,"439.5375 ",OFF,,023,,GB7DG,HIGH,,OFF,"12.5 K",,,,,,", BROMSGROVE, , IO82WI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
351,"430.9125 ",FM,Minus,0,"439.9125 ",OFF,,023,,GB7DK-B,HIGH,,OFF,"12.5 K",,,,,,", STRANRAER, , IO74LV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
352,"145.0875 ",FM,Minus,0,"145.6875 ",OFF,,023,,GB7DK-C,HIGH,,OFF,"12.5 K",,,,,,", STRANRAER, , IO74LV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
353,"430.4125 ",FM,Minus,0,"439.4125 ",OFF,,023,,GB7DN,HIGH,,OFF,"12.5 K",,,,,,", DUNGIVEN, , IO64MW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
354,"430.4250 ",FM,Minus,0,"439.4250 ",OFF,,023,,GB7DR,HIGH,,OFF,"12.5 K",,,,,,", POOLE, , IO90AR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
355,"430.4250 ",FM,Minus,0,"439.4250 ",OFF,,023,,GB7DS,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02PP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
356,"430.6125 ",FM,Minus,0,"439.6125 ",OFF,,023,,GB7DV,HIGH,,OFF,"12.5 K",,,,,,", ST. HELENS, , IO83QJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
357,"430.7000 ",FM,Minus,0,"439.7000 ",OFF,,023,,GB7DX,HIGH,,OFF,"12.5 K",,,,,,", WITTERSHAM, , JO01IA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
358,"430.5750 ",FM,Minus,0,"439.5750 ",OFF,,023,,GB7EB,HIGH,,OFF,"12.5 K",,,,,,", BECCLES, , JO02TK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
359,"430.6750 ",FM,Minus,0,"439.6750 ",OFF,,023,,GB7ED,HIGH,,OFF,"12.5 K",,,,,,", EXETER, , IO80GR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
360,"430.7125 ",FM,Minus,0,"439.7125 ",OFF,,023,,GB7EL,HIGH,,OFF,"12.5 K",,,,,,", NELSON, , IO83VT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
361,"430.5375 ",FM,Minus,0,"439.5375 ",OFF,,023,,GB7EN,HIGH,,OFF,"12.5 K",,,,,,", WELLINGBOROUGH, , IO92PH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
362,"430.4000 ",FM,Minus,0,"439.4000 ",OFF,,023,,GB7EP,HIGH,,OFF,"12.5 K",,,,,,", EPSOM, , IO91UI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
363,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,77.0,023,,GB7ER,HIGH,,OFF,"12.5 K",,,,,,", EXETER, , IO80GR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
364,"430.4375 ",FM,Minus,0,"439.4375 ",OFF,,023,,GB7ES,HIGH,,OFF,"12.5 K",,,,,,", EASTBOURNE, , JO00DT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
365,"430.7125 ",FM,Minus,0,"439.7125 ",OFF,,023,,GB7EX,HIGH,,OFF,"12.5 K",,,,,,", SOUTHEND-ON-SEA, , JO01GN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
366,"438.5750 ",FM,Minus,0,"430.9750 ",OFF,,023,,GB7FC,HIGH,,OFF,"12.5 K",,,,,,", BLACKPOOL, , IO83LS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
367,"430.6125 ",FM,Minus,0,"439.6125 ",OFF,,023,,GB7FH,HIGH,,OFF,"12.5 K",,,,,,", FAREHAM, , IO90JU, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
368,"430.7375 ",FM,Minus,0,"439.7375 ",OFF,,023,,GB7FK-B,HIGH,,OFF,"12.5 K",,,,,,", FOLKESTONE, , JO01OC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
369,"145.1875 ",FM,Minus,0,"145.7875 ",OFF,,023,,GB7FK-C,HIGH,,OFF,"12.5 K",,,,,,", FOLKESTONE, , JO01OC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
370,"430.6625 ",FM,Minus,0,"439.6625 ",OFF,,023,,GB7FW,HIGH,,OFF,"12.5 K",,,,,,", BIRMINGHAM, , IO92BL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
371,"430.4250 ",FM,Minus,0,"439.4250 ",OFF,,023,,GB7GB,HIGH,,OFF,"12.5 K",,,,,,", BIRMINGHAM, , IO91WM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
